id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
501,"Sanctum beyond Nebula","At its core, Sanctum beyond Nebula is a Strategy design where Miniatures, Legacy and Engine Building mechanisms collide with simultaneous planning pacing for 2–3 players groups. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Action windows stay short, but consequence chains run long, especially in sessions around 88 minutes where adaptation beats scripted play. Veteran groups report that Sanctum beyond Nebula shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Miniatures|Legacy|Engine Building",Strategy,50.24,4,6,97,"Silver Oak Studio","Elliot Mercer",2009,/images/fixtures/game_0501.png,2025-12-15T01:31:26+00:00,2026-03-25T06:56:50+00:00,"0.4648,-0.3089,0.6141,0.5075,-0.9553,0.2108,-0.0894,0.6738"
502,"Azul without Guild","Azul without Guild blends Thematic structure with Tile Laying chaos, delivering 117-minute arcs where every decision compounds into later chapters. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Map states remain highly legible despite scale; by late game, up to 18 tiles and layered markers support deep positional planning. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Dice|Miniatures|Tile Laying|Campaign",Thematic,40.97,3,6,37,"Indigo Forge","Soraya Kline",2011,/images/fixtures/game_0502.png,2025-05-15T10:58:14+00:00,2026-03-25T06:56:50+00:00,"0.3075,-0.98,0.2368,-0.3623,0.0882,-0.1515,-0.5181,-0.5745"
503,"Luminous Vault","Part campaign and part systems puzzle, Luminous Vault asks 1–3 players players to master Co-op priorities under feast-or-famine pressure. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. If your table likes post-game debriefs, Luminous Vault will spark them—nearly every finale feels earned, messy, and memorable.",,"Tile Laying|Engine Building",Co-op,72.63,4,10,158,"Arcana Works","Elliot Mercer",2015,/images/fixtures/game_0503.png,2026-01-04T16:08:04+00:00,2026-03-25T06:56:50+00:00,"0.5053,0.4973,0.1369,-0.742,0.7528,-0.4788,-0.5815,0.5126"
504,"Protocol of Peacocks","Protocol of Peacocks is a newcomer-friendly Party title for 1–5 players that leans into Miniatures, Legacy, Campaign and Solo and draft-and-resolve rounds play. A standout mechanic tied to Legacy means even safe plans can collapse if opponents read your tempo one round ahead. By mid-campaign, 4 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Miniatures|Legacy|Campaign|Solo,Party,50.36,4,10,167,"Nimbus Games","Lena Ortiz",1993,/images/fixtures/game_0504.png,2025-05-25T19:44:28+00:00,2026-03-25T06:56:50+00:00,"-0.4288,0.3983,-0.4098,-0.4285,-0.3649,-0.8604,0.3889,0.8884"
505,"Sanctum for Crown","Part campaign and part systems puzzle, Sanctum for Crown asks 1–7 players players to master Family priorities under predictable pressure. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Tile Laying|Campaign|Legacy",Family,29.95,3,7,93,"Nimbus Games","Elliot Mercer",2010,/images/fixtures/game_0505.png,2026-02-06T10:57:25+00:00,2026-03-25T06:56:50+00:00,"0.2208,0.7532,-0.4943,0.3637,-0.3079,-0.1923,-0.824,-0.6345"
506,"Trailblazers Sharp","Trailblazers Sharp opens like a classic Thematic game, then quickly reveals Miniatures layers that reward long-form table memory. A standout mechanic tied to Miniatures means even safe plans can collapse if opponents read your tempo one round ahead. Economy rails are intentionally unstable: once players trigger threshold events, 4 new scoring hooks reshape optimal lines. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Legacy|Solo|Miniatures,Thematic,57.79,1,10,87,"Arcana Works","Elliot Mercer",2001,/images/fixtures/game_0506.png,2026-02-12T05:19:13+00:00,2026-03-25T06:56:50+00:00,"0.1845,-0.3477,-0.9336,0.5944,-0.9629,-0.142,-0.5479,0.7692"
507,"Heat Captivating","Heat Captivating is a brain-burner Co-op title for 2–4 players that leans into Cards, Legacy, Solo and Engine Building and draft-and-resolve rounds play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. By mid-campaign, 6 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Cards|Legacy|Solo|Engine Building",Co-op,71.07,2,8,45,"Arcana Works","Akira Flynn",2007,/images/fixtures/game_0507.png,2025-08-01T18:39:16+00:00,2026-03-25T06:56:50+00:00,"0.9082,-0.5503,-0.8675,0.1507,0.5254,0.7593,-0.9272,0.4931"
508,"Ancient Ichor","Ancient Ichor frames merchant drama as a living sandbox: each scenario escalates pressure while 1–5 players teams improvise around shifting incentives. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 3 relic-style upgrades that alter scoring priorities. Because scoring vectors drift over time, tables that over-specialize early often get punished once Miniatures effects begin stacking. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Miniatures|Cards,Co-op,22.56,2,8,55,"Silver Oak Studio","Soraya Kline",1992,/images/fixtures/game_0508.png,2025-12-11T13:55:22+00:00,2026-03-25T06:56:50+00:00,"-0.0596,-0.6771,-0.6527,-0.2152,-0.8037,0.3234,-0.8075,0.8463"
509,"Scout Sharp","Part campaign and part systems puzzle, Scout Sharp asks 1–8 players players to master Family priorities under predictable pressure. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Only adaptable crews master Scout Sharp, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,"Campaign|Dice|Engine Building|Solo",Family,34.50,4,7,100,"Silver Oak Studio","Soraya Kline",1990,/images/fixtures/game_0509.png,2026-03-04T11:23:32+00:00,2026-03-25T06:56:50+00:00,"-0.3209,0.0862,-0.0967,0.1023,0.0308,0.6935,-0.0254,0.8315"
510,"Tatari against Championship","Tatari against Championship blends Thematic structure with Miniatures chaos, delivering 120-minute arcs where every decision compounds into later chapters. A standout mechanic tied to Miniatures means even safe plans can collapse if opponents read your tempo one round ahead. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. Win or lose, Tatari against Championship tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Campaign|Solo|Miniatures,Thematic,22.30,1,9,160,"Indigo Forge","Nico Valdez",1992,/images/fixtures/game_0510.png,2025-12-13T01:21:55+00:00,2026-03-25T06:56:50+00:00,"0.45,0.8231,-0.8709,-0.8305,0.9499,-0.37,-0.0215,-0.2442"
511,"Orbit Mystic","Part campaign and part systems puzzle, Orbit Mystic asks 1–5 players players to master Family priorities under attritional pressure. A standout mechanic tied to Miniatures means even safe plans can collapse if opponents read your tempo one round ahead. Map states remain highly legible despite scale; by late game, up to 24 tiles and layered markers support deep positional planning. Few designs blend Family and Miniatures this smoothly while remaining approachable across varied player counts.",,"Miniatures|Cards|Engine Building|Dice",Family,84.55,4,6,156,"Indigo Forge","Marcus Thorne",1991,/images/fixtures/game_0511.png,2026-02-03T14:02:20+00:00,2026-03-25T06:56:50+00:00,"-0.4979,-0.5282,-0.9393,0.4629,0.5634,-0.3369,-0.6793,-0.8221"
512,"My City Cooperative","Built around Deck Building systems, My City Cooperative pushes Campaign choices across 12 linked sessions and rewards tables that enjoy guild conspiracies. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. Only adaptable crews master My City Cooperative, where weather tracks alter core action costs between rounds and long-term planning matter as much as tactical brilliance.",,Solo|Campaign,"Deck Building",72.71,4,10,38,"Nimbus Games","Elliot Mercer",1995,/images/fixtures/game_0512.png,2026-03-02T11:44:05+00:00,2026-03-25T06:56:50+00:00,"0.9119,0.303,0.299,0.4015,0.6088,-0.6273,0.1948,0.332"
513,"Zoo Vadis: Echoes","Zoo Vadis: Echoes opens like a classic Co-op game, then quickly reveals Tile Laying layers that reward long-form table memory. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. Veteran groups report that Zoo Vadis: Echoes shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Miniatures|Tile Laying",Co-op,54.86,2,5,30,"Arcana Works","Elliot Mercer",1991,/images/fixtures/game_0513.png,2025-06-14T19:16:05+00:00,2026-03-25T06:56:50+00:00,"0.8683,0.9719,-0.6447,-0.1657,0.931,-0.9005,0.0027,0.6121"
514,"Silos Hidden","Silos Hidden frames arcane rivalry as a living sandbox: each scenario escalates pressure while 1–4 players teams improvise around shifting incentives. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. Veteran groups report that Silos Hidden shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,Campaign|Cards|Solo|Miniatures,Party,89.86,3,9,101,"Silver Oak Studio","Marcus Thorne",2014,/images/fixtures/game_0514.png,2025-10-11T04:59:23+00:00,2026-03-25T06:56:50+00:00,"0.0709,0.2782,0.7846,-0.5142,-0.6907,-0.1588,0.9144,-0.7522"
515,"Asymmetric Bazaar","At its core, Asymmetric Bazaar is a Family design where Tile Laying, Campaign, Cards and Miniatures mechanisms collide with sequential tactical turns pacing for 2–5 players groups. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. Veteran groups report that Asymmetric Bazaar shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Campaign|Cards|Miniatures",Family,39.59,1,6,65,"Clockwork Labs","Elliot Mercer",2005,/images/fixtures/game_0515.png,2025-09-08T19:33:53+00:00,2026-03-25T06:56:50+00:00,"0.456,0.8867,0.65,0.2009,-0.4455,0.2824,0.7189,0.1892"
516,"Nana Forgotten","Nana Forgotten opens like a classic Thematic game, then quickly reveals Miniatures layers that reward long-form table memory. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Win or lose, Nana Forgotten tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Miniatures|Dice|Legacy,Thematic,53.63,1,5,57,"Indigo Forge","Lena Ortiz",2024,/images/fixtures/game_0516.png,2025-05-04T09:54:41+00:00,2026-03-25T06:56:50+00:00,"-0.887,-0.2771,-0.8048,-0.4452,-0.8708,-0.4399,0.8145,-0.134"
517,"Silos: Echoes","Built around Thematic systems, Silos: Echoes pushes Solo choices across 11 linked sessions and rewards tables that enjoy political intrigue. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Legacy|Engine Building",Thematic,85.44,3,7,167,"Arcana Works","Marcus Thorne",1992,/images/fixtures/game_0517.png,2026-01-21T23:03:04+00:00,2026-03-25T06:56:50+00:00,"0.6994,-0.196,0.1665,-0.5306,0.1314,-0.0378,0.5904,0.336"
518,"Echoes of Arena","Echoes of Arena frames arcane rivalry as a living sandbox: each scenario escalates pressure while 2–7 players teams improvise around shifting incentives. Economy rails are intentionally unstable: once players trigger threshold events, 9 new scoring hooks reshape optimal lines. Only adaptable crews master Echoes of Arena, where a hidden objective flips alliances at endgame and long-term planning matter as much as tactical brilliance.",,"Tile Laying|Campaign|Engine Building",Thematic,21.36,4,10,151,"Clockwork Labs","Soraya Kline",2000,/images/fixtures/game_0518.png,2026-02-19T19:38:12+00:00,2026-03-25T06:56:50+00:00,"0.0806,0.9951,0.4639,0.6705,0.1536,-0.398,0.8269,-0.1298"
519,"Nana: Heat","At its core, Nana: Heat is a Co-op design where Campaign, Legacy, Cards and Engine Building mechanisms collide with draft-and-resolve rounds pacing for 1–7 players groups. Economy rails are intentionally unstable: once players trigger threshold events, 4 new scoring hooks reshape optimal lines. Few designs blend Co-op and Engine Building this smoothly while remaining approachable across varied player counts.",,"Campaign|Legacy|Cards|Engine Building",Co-op,73.27,4,9,155,"Nimbus Games","Akira Flynn",2008,/images/fixtures/game_0519.png,2025-09-25T13:47:14+00:00,2026-03-25T06:56:50+00:00,"0.0237,-0.0641,0.0806,-0.4365,-0.8933,0.5282,0.9536,-0.2737"
520,"Inis: Legacy","Built around Strategy systems, Inis: Legacy pushes Solo choices across 9 linked sessions and rewards tables that enjoy mythic restoration. Map states remain highly legible despite scale; by late game, up to 24 tiles and layered markers support deep positional planning. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Legacy|Tile Laying",Strategy,23.97,1,10,172,"Silver Oak Studio","Elliot Mercer",2010,/images/fixtures/game_0520.png,2025-07-30T01:51:38+00:00,2026-03-25T06:56:50+00:00,"-0.2301,0.5901,-0.494,0.2484,0.5077,0.1455,0.4809,-0.6428"
521,"Tatari Strategic","Tatari Strategic frames political intrigue as a living sandbox: each scenario escalates pressure while 1–4 players teams improvise around shifting incentives. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Your group manages attritional economies while chasing milestone bonuses; by chapter 6 the board can contain over 19 modular tiles. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Win or lose, Tatari Strategic tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Engine Building|Solo",Strategy,74.16,4,7,109,"Clockwork Labs","Marcus Thorne",1995,/images/fixtures/game_0521.png,2026-02-02T12:21:25+00:00,2026-03-25T06:56:50+00:00,"0.0569,-0.2583,0.7263,-0.9853,-0.5239,-0.4734,-0.3277,-0.1344"
522,"Trailblazers Hidden","Trailblazers Hidden is a newcomer-friendly Party title for 1–4 players that leans into Solo, Cards, Tile Laying and Dice and initiative bidding play. Economy rails are intentionally unstable: once players trigger threshold events, 8 new scoring hooks reshape optimal lines. If your table likes post-game debriefs, Trailblazers Hidden will spark them—nearly every finale feels earned, messy, and memorable.",,"Solo|Cards|Tile Laying|Dice",Party,45.20,4,7,90,"Silver Oak Studio","Akira Flynn",1996,/images/fixtures/game_0522.png,2025-05-30T08:13:49+00:00,2026-03-25T06:56:50+00:00,"0.0609,-0.0612,-0.4938,0.8432,-0.0499,-0.4465,0.3412,-0.7948"
523,"El Grande: Trailblazers","El Grande: Trailblazers blends Thematic structure with Legacy chaos, delivering 102-minute arcs where every decision compounds into later chapters. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 5 escalating complications. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Campaign|Tile Laying|Solo",Thematic,43.49,2,8,162,"Clockwork Labs","Lena Ortiz",2024,/images/fixtures/game_0523.png,2025-07-13T03:08:22+00:00,2026-03-25T06:56:50+00:00,"0.8808,0.4177,0.1366,0.2215,0.2826,-0.9869,0.8567,0.5385"
524,"Crowned Council","Crowned Council opens like a classic Co-op game, then quickly reveals Tile Laying layers that reward long-form table memory. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Round structure forces meaningful tradeoffs between tempo and efficiency; over 7 chapters, even small resource leaks become strategic liabilities. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Campaign|Tile Laying|Engine Building",Co-op,25.16,4,9,180,"Indigo Forge","Soraya Kline",2000,/images/fixtures/game_0524.png,2026-03-03T16:45:01+00:00,2026-03-25T06:56:50+00:00,"0.8153,0.0501,0.3267,-0.5833,-0.0372,-0.9539,0.6031,0.3799"
525,"Gang of Dice: Conclave","Designed for expert optimization tables, Gang of Dice: Conclave channels mythic restoration into a ruleset that stays readable while outcomes stay unpredictable. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. By mid-campaign, 7 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Campaign|Engine Building",Eurogame,32.89,3,7,125,"Nimbus Games","Nico Valdez",2013,/images/fixtures/game_0525.png,2025-11-19T14:42:07+00:00,2026-03-25T06:56:50+00:00,"0.5996,0.6645,-0.1342,0.585,-0.2835,0.2368,0.8821,0.8391"
526,"Trio Metal","Trio Metal is a family-plus strategy Family title for 2–8 players that leans into Miniatures, Engine Building, Legacy and Cards and initiative bidding play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Action windows stay short, but consequence chains run long, especially in sessions around 40 minutes where adaptation beats scripted play. Win or lose, Trio Metal tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Miniatures|Engine Building|Legacy|Cards",Family,69.70,4,8,145,"Arcana Works","Nico Valdez",2008,/images/fixtures/game_0526.png,2025-09-03T22:54:22+00:00,2026-03-25T06:56:50+00:00,"-0.5239,-0.7805,0.5315,0.3407,-0.8782,-0.8662,0.5253,0.1685"
527,"Elegant Reckoning","Elegant Reckoning blends Strategy structure with Dice chaos, delivering 135-minute arcs where every decision compounds into later chapters. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Round structure forces meaningful tradeoffs between tempo and efficiency; over 7 chapters, even small resource leaks become strategic liabilities. Veteran groups report that Elegant Reckoning shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Dice|Miniatures|Tile Laying|Solo",Strategy,42.62,3,6,108,"Arcana Works","Akira Flynn",1990,/images/fixtures/game_0527.png,2025-06-02T07:41:17+00:00,2026-03-25T06:56:50+00:00,"0.621,-0.5981,-0.706,-0.9894,0.4009,-0.077,-0.637,0.2746"
528,"Alliance of Outpost","Alliance of Outpost frames arcane rivalry as a living sandbox: each scenario escalates pressure while 2–7 players teams improvise around shifting incentives. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. A standout mechanic tied to Tile Laying means even safe plans can collapse if opponents read your tempo one round ahead. Only adaptable crews master Alliance of Outpost, where the map physically changes every era and long-term planning matter as much as tactical brilliance.",,"Campaign|Tile Laying",Abstract,28.31,4,8,51,"Nimbus Games","Soraya Kline",1996,/images/fixtures/game_0528.png,2025-07-13T10:58:37+00:00,2026-03-25T06:56:50+00:00,"0.0862,0.8619,0.2099,-0.0278,0.0189,-0.7563,-0.5816,-0.5516"
529,"Harvest for Chronicles","Part campaign and part systems puzzle, Harvest for Chronicles asks 2–5 players players to master Co-op priorities under risk-loaded pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. Veteran groups report that Harvest for Chronicles shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Engine Building|Campaign|Legacy",Co-op,69.71,4,6,162,"Arcana Works","Akira Flynn",2020,/images/fixtures/game_0529.png,2025-10-23T06:36:45+00:00,2026-03-25T06:56:50+00:00,"0.6385,-0.341,-0.4176,0.7534,0.5024,-0.8683,-0.037,0.5983"
530,"Silos: Ichor","Part campaign and part systems puzzle, Silos: Ichor asks 2–7 players players to master Thematic priorities under volatile pressure. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 6 new scoring hooks reshape optimal lines. A standout mechanic tied to Tile Laying means even safe plans can collapse if opponents read your tempo one round ahead. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Tile Laying|Legacy",Thematic,72.76,3,8,31,"Clockwork Labs","Akira Flynn",2022,/images/fixtures/game_0530.png,2025-06-17T07:04:34+00:00,2026-03-25T06:56:50+00:00,"0.3467,0.3741,-0.2727,-0.7151,0.1517,0.1925,0.9953,-0.8152"
531,"Trailblazers: Inis","At its core, Trailblazers: Inis is a Co-op design where Solo, Legacy and Engine Building mechanisms collide with sequential tactical turns pacing for 1–8 players groups. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Legacy|Engine Building",Co-op,80.00,1,10,115,"Arcana Works","Elliot Mercer",2008,/images/fixtures/game_0531.png,2026-01-21T20:55:33+00:00,2026-03-25T06:56:50+00:00,"0.8527,-0.3103,-0.4559,0.2275,0.1156,-0.6335,-0.8602,0.1044"
532,"El Grande Vibrant","El Grande Vibrant frames political intrigue as a living sandbox: each scenario escalates pressure while 2–4 players teams improvise around shifting incentives. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Map states remain highly legible despite scale; by late game, up to 19 tiles and layered markers support deep positional planning. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Campaign|Miniatures,Co-op,76.04,2,7,78,"Arcana Works","Akira Flynn",2013,/images/fixtures/game_0532.png,2025-10-28T14:38:25+00:00,2026-03-25T06:56:50+00:00,"0.2286,0.9819,0.7979,-0.6898,0.8171,0.9023,0.9233,-0.8005"
533,"Expressive My City","Designed for campaign-first tables, Expressive My City channels guild conspiracies into a ruleset that stays readable while outcomes stay unpredictable. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Solo|Cards|Tile Laying","Deck Building",73.91,1,7,154,"Silver Oak Studio","Marcus Thorne",2022,/images/fixtures/game_0533.png,2025-06-15T02:44:59+00:00,2026-03-25T06:56:50+00:00,"0.9496,0.8877,-0.3349,-0.5056,-0.5567,0.6795,-0.8444,0.5291"
534,"Persistent Nana","Part campaign and part systems puzzle, Persistent Nana asks 2–4 players players to master Thematic priorities under swingy pressure. Because scoring vectors drift over time, tables that over-specialize early often get punished once Dice effects begin stacking. Action windows stay short, but consequence chains run long, especially in sessions around 109 minutes where adaptation beats scripted play. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Dice|Solo,Thematic,71.84,4,8,88,"Indigo Forge","Lena Ortiz",1998,/images/fixtures/game_0534.png,2026-02-06T03:34:57+00:00,2026-03-25T06:56:50+00:00,"-0.2427,-0.8687,-0.1912,0.9396,0.0096,0.0426,-0.5288,0.4538"
535,"Silos: Horizon","Silos: Horizon blends Strategy structure with Engine Building chaos, delivering 146-minute arcs where every decision compounds into later chapters. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Your group manages tight economies while chasing milestone bonuses; by chapter 7 the board can contain over 13 modular tiles. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. If your table likes post-game debriefs, Silos: Horizon will spark them—nearly every finale feels earned, messy, and memorable.",,"Legacy|Tile Laying|Engine Building",Strategy,22.52,3,5,169,"Silver Oak Studio","Akira Flynn",2004,/images/fixtures/game_0535.png,2025-04-25T16:21:43+00:00,2026-03-25T06:56:50+00:00,"0.916,-0.5787,-0.5216,0.7299,0.0741,-0.4609,-0.1058,0.6366"
536,"Sharp Reckoning","Built around Eurogame systems, Sharp Reckoning pushes Miniatures choices across 6 linked sessions and rewards tables that enjoy guild conspiracies. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Economy rails are intentionally unstable: once players trigger threshold events, 9 new scoring hooks reshape optimal lines. Win or lose, Sharp Reckoning tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Miniatures|Cards,Eurogame,20.09,1,7,156,"Arcana Works","Lena Ortiz",2022,/images/fixtures/game_0536.png,2025-06-25T03:18:35+00:00,2026-03-25T06:56:50+00:00,"-0.9171,0.5238,0.2627,0.5655,-0.155,-0.1387,-0.0505,-0.8986"
537,"Maze under Bazaar","Part campaign and part systems puzzle, Maze under Bazaar asks 1–6 players players to master Co-op priorities under predictable pressure. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Campaign logs track table history, so failed gambits still unlock content; expect up to 4 relic-style upgrades that alter scoring priorities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Legacy|Cards,Co-op,69.33,4,6,178,"Clockwork Labs","Akira Flynn",2016,/images/fixtures/game_0537.png,2025-08-02T08:36:50+00:00,2026-03-25T06:56:50+00:00,"-0.8331,-0.9814,0.2938,-0.1194,0.4106,-0.078,-0.916,0.158"
538,"Nana: Forge","Nana: Forge blends Party structure with Legacy chaos, delivering 130-minute arcs where every decision compounds into later chapters. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Miniatures|Tile Laying|Legacy|Engine Building",Party,60.13,4,6,103,"Arcana Works","Nico Valdez",1993,/images/fixtures/game_0538.png,2025-12-26T12:14:54+00:00,2026-03-25T06:56:50+00:00,"0.4079,0.2918,0.914,-0.594,-0.4878,-0.5625,0.7195,0.1536"
539,"Dominion under Tatari","Dominion under Tatari opens like a classic Strategy game, then quickly reveals Cards layers that reward long-form table memory. Because scoring vectors drift over time, tables that over-specialize early often get punished once Cards effects begin stacking. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 7 the board can contain over 28 modular tiles. Win or lose, Dominion under Tatari tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Tile Laying|Solo|Cards",Strategy,49.81,2,5,111,"Silver Oak Studio","Soraya Kline",2002,/images/fixtures/game_0539.png,2026-01-17T01:17:54+00:00,2026-03-25T06:56:50+00:00,"0.6803,0.2382,0.404,0.9829,0.984,0.8077,-0.7352,-0.9949"
540,"Arena beyond Reckoning","Arena beyond Reckoning is a campaign-first Strategy title for 1–5 players that leans into Tile Laying, Dice, Engine Building and Miniatures and programmed actions play. Action windows stay short, but consequence chains run long, especially in sessions around 176 minutes where adaptation beats scripted play. Win or lose, Arena beyond Reckoning tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Tile Laying|Dice|Engine Building|Miniatures",Strategy,82.26,3,10,66,"Indigo Forge","Soraya Kline",2021,/images/fixtures/game_0540.png,2025-11-25T15:19:34+00:00,2026-03-25T06:56:50+00:00,"0.5542,-0.9085,0.4941,-0.5899,-0.6937,-0.4617,0.0973,-0.7735"
541,"Heat: Arena","Part campaign and part systems puzzle, Heat: Arena asks 2–5 players players to master Family priorities under scarce pressure. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 10 relic-style upgrades that alter scoring priorities. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Cards|Tile Laying|Miniatures",Family,28.70,1,7,30,"Indigo Forge","Soraya Kline",2009,/images/fixtures/game_0541.png,2025-04-28T09:09:12+00:00,2026-03-25T06:56:50+00:00,"0.8574,-0.9844,-0.7656,-0.8094,-0.5151,0.8516,0.8318,0.6316"
